name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
빌즈 강남,호주의 감성과 라이프 스타일 체험,506,02-568-1353,"bills, 브런치, 브런치카페, 빌즈, 빌즈강남, 스크램블에그, 음식, 핫케이크, 호주프랜차이즈","호주의 유명 프랜차이즈 빌즈의 서울 지점 중 한 곳으로, 호주의 감성과 라이프 스타일을 체험할 수 있다.
호주 스타일의 브런치 메뉴, 리코타 핫케이크, 오가닉 스크램블 에그 등이 대표 메뉴이다.",서울특별시 강남구 테헤란로 142,37.4997187,127.0348982
개화옥,육류 특유의 향미를 즐길 수 있는 음식점,505,02-549-1459,"가성비_갑, 강남맛집, 된장국수, 떡갈비, 맛집, 보쌈, 분위기_좋은, 불고기, 서울맛집추천, 신사동맛집, 압구정맛집, 오겹조림과_채소무침, 음식, 차돌박이와_채소무침","개화옥은 한국 전통 불고기 전문점이다. 압구정 로데오거리에 위치해 있으며 작지만 단아한 인테리어와 도자기 작가의 진품에 음식들이 담겨 나와 맛과 함께 시각적인 즐거움을 느낄 수 있다. 또한 김원숙, 김종학 작가의 작품이 전시되어 있어 한껏 분위기와 멋을 더했다. 개화옥 불고기의 특징은 수분과 양념을 최대한 절제하여 육류 특유의 향미를 즐길 수 있도록 조리하였고 방짜 불판에서 맛보는 방식은 불과 고기가 직화로 닿기 때문에 바비큐 특유의 향기와 맛을 즐길 수 있도록 배치한 것이다. 고기 외에도 차돌박이와 야채무침, 제주 흑돼지 보쌈이 인기 메뉴이다. 개화옥은 3~8만 원 사이의 저렴하지만 맛있고 네임밸류 있는 인기 와인 50여 종을 고루 갖추고 있으며 와인 수입사와의 직거래로 유통경비를 줄여 합리적인 가격으로 고객께 제공하고 있다. 무엇보다 개화옥의 음식은 와인과 곁들이면 한층 향미를 더할 수 있다.",서울특별시 강남구 압구정로50길 7,37.5277455,127.0386098
소나무집,색다른 닭볶음탕을 먹고 싶다면,504,02-577-9292,"닭볶음탕, 서초닭볶음탕, 서초동메기매운탕, 소나무집, 음식","서초구 우면동에서 1977년 개업해 40년간 운영해 온 이 식당은 청국 닭볶음탕이 주메뉴다. 진하고 걸쭉한 국물 한입이면 밥 한 공기는 순식간이다. 닭볶음탕을 다 먹고 난 후, 남은 국물에 볶음밥을 만들어 먹어도 좋다. 대중교통으로는 이용하기 어렵고 양재동에서 과천 가는 길에 천주교 우면동 성당 뒤편 가정집이다. 주차가 가능하며 방문 1시간 전 예약은 필수다.",서울특별시 서초구 식유촌길 71,37.4583993,127.0115876
몽중헌 안국점,"가족 모임, 비지니스 식사로 좋은 딤섬 중식당",504,02-730-2051,"딤섬맛집, 딤섬맛집, 몽중헌, 몽중헌안국점, 서울딤섬맛집, 안국맛집, 음식","몽중헌 안국점은 지하철 3호선 안국역 2번 출구 재동초등학교와 서울교육박물관 중간에 있다. 매장 건물 내 주차장이 있어 방문 시 자동차로 이용하기 편리하고 발레파킹 서비스도 받을 수 있다. 매장 입구에 있는 진시황의 병마용 입상이 중국 전통 음식점의 이미지와 잘 어울린다. 몽중헌은 중국선화(仙話) 속 모티브로 내부 인테리어를 만들어서 고급스럽다. 넓은 매장과 프라이빗 한 공간으로 중요한 행사나 가족 모임에 적합하다. 이곳은 홍콩 본토의 딤섬 맛을 재현하고 중국 명인이 만드는 다채로운 딤섬으로 유명하다. 그 외 광동식 전가복, 유린기, 후난식 볶음밥 등이 인기가 높다. 주변에 삼청공원, 국립민속 박물관과 경복궁, 창덕궁, 종묘 등 세계문화유산이 있어 연계 관광을 할 수 있다.",서울특별시 종로구 북촌로 31-22,37.5796149,126.9838413
소금집델리 안국,,503,02-766-2617,"소금집델리, 소금집델리 안국, 음식, 잠봉뵈르샌드위치","소금집(SALT HOUSE) 공방에서 직접 만든 가공육을 테마로 한 여러 가지 음식을 즐길 수 있는 북촌에 위치한 레스토랑이다. 여러 종류의 바게트 샌드위치와 핫플래터, 와인, 음료를 판매하고 있는데 대표메뉴는 바게트에 잠봉(햄)과 버터를 넣어 만든 프랑스식 샌드위치 ''잠봉뵈르''다. 잠봉뵈르 맛집으로 알려져 손님이 많다.
가게 이름 소금집은 고기를 저장하고 가공할 때 소금을 사용하는 방법에서 따온 이름이라고 한다. 3호선 안국역 2번 출구 재동초등학교 옆에 있다.",서울특별시 종로구 북촌로4길 19,37.5794399,126.9862502
플레어비 도곡점,양재천과 매봉역 근처 브런치 맛집,503,02-578-3300,"매봉역맛집, 매봉역브런치, 양재천맛집, 음식, 플레어비도곡점, 플레어비매봉역","플레어비 도곡점은 지하철 3호선 매봉역 4번 출구에서 한국과학기술원 도곡 캠퍼스 방향에 있는 도곡 까치공원 옆에 있다. 주차는 매장 건물 앞에 할 수 있고 발렛파킹 서비스를 이용할 수 있다. 매장은 4층 건물로 규모가 있고 심플하게 외벽 마감을 했다. 매장 내부도 높은 천정과 심플하고 모던한 원목 인테리어로 꾸며져 있으며 2층은 야외 테라스 존을 갖추고 있다. 아메리카노, 카페라테, 애플 프렌치토스트, 로제 오믈렛이 인기 메뉴이며 특히 이곳의 브런치는 양도 많고 맛도 좋아 가성비가 좋다는 평을 얻고 있다. 주변에 양재시민의숲, 우면산 생태공원, 양재천 근린공원 등이 있어 식사 후 산책하기에 좋다.",서울특별시 강남구 논현로26길 33,37.4834783,127.0449291
인천집,제육보쌈과 조개 칼국수가 인기 메뉴,503,02-776-6583,"굴보쌈맛집, 무교동인천집, 보쌈맛집, 음식, 인천집, 제육굴보쌈, 중구인천집","인천집은 서울 무교동 음식문화의 거리에 위치한 한식 전문 식당이다. 낮 시간에는 인근 직장인들에게 식사를 제공하고 밤이 되면 다양한 안주와 함께 술집으로 운영된다. 제육보쌈과 조개 칼국수가 인기 메뉴로 일반적인 보쌈집은 보쌈을 김치와 곁들여 먹지만, 인천집은 김치 위에 굴을 얹어 보쌈과 함께 곁들여 먹는 굴보쌈을 판매한다. 달지 않은 김치와 굴 그리고 보쌈은 점심에는 든든한 한 끼 식사로 저녁에는 최고의 안줏거리가 되어준다.",서울특별시 중구 다동길 36,37.5678188,126.9812534
우참판,무쇠솥에 자염으로 간을 한 소고기를 구워먹는 서래마을 맛집,503,010-7200-5940,"간고기, 고기구워주는식당, 빈티지식당, 서래마을고깃집, 우참판, 음식, 한우식당",우참판은 깔끔하고 고급스러운 인테리어로 감각적인 외식공간이다. 국내청정지역의 직영농장과 위탁농가에서 사육한 플러스 등급 이상의 토종한우만을 엄선하여 사용한다. 가족을 다하는 마음으로 친절한 서비스를 제공하고 있다.,서울특별시 서초구 서래로 23,37.4972048,126.9980713
다운타우너 청담,,501,0507-1422-9399,"맥주, 수제버거, 음식",Downtown(도시 혹은 시내)에서 유래한 ''Downtowner''는 이름에서 느낄 수 있듯 바쁜 도시인들이 빠르고 편하게 즐겨 먹을 수 있는 고품질의 Fast&Premium 수제 버거를 판매하고 있다. 또한 수제 맥주와 함께 준비되어 있는 프라이즈 및 치킨 메뉴는 간단한 식사 및 맥주 안주로 즐길 수 있다.,서울특별시 강남구 도산대로53길 14,37.5240469,127.038558
반룡산,가릿국밥과 함흥냉면이 대표 메뉴인 북한 음식 전문 식당,501,02-3446-8966,"가릿국밥, 반룡산, 수요미식회함흥냉면, 음식, 함흥냉면, 함흥냉면맛집","함경도 출신인 어머니의 손맛을 이어가고자 2007년에 영업을 시작한 북한 음식 전문 식당이다. 강남구 대치동 포스코 사옥 뒤편에 있으며, 대표 메뉴는 가릿국밥과 함흥냉면으로, ''가릿''은 함경도 사투리로 ''갈비''를 뜻한다고 한다. tvN 수요미식회, 생생정보통, 6시 내 고향 등 다양한 TV 프로그램에 소개된 식당이다.",서울특별시 강남구 테헤란로78길 26,37.504494,127.0557921
외고집설렁탕,,501,02-567-5225,"강남설렁텅, 미슐랭가이드, 미슐랭맛집, 설렁탕맛집, 수요미식회설렁탕, 수육맛집, 외고집설렁탕, 육개장, 음식",2017년 2018년 미쉐린가이드(미슐랭가이드) 맛집으로 선정된 설렁탕 맛집이다. 대한민국 레스토랑 가이드북인 블루리본 서베이에 추천맛집 선정되었다. 대한민국 대표 미식 바이블인 다이어리 알 레스토랑 가이드 2014 서울에 맛부문 최고의 레스토랑으로 선정되었다. 예능프로그램인 수요미식회 제15회 ''문 닫기 전에 꼭 가봐야 할 맛집''으로 선정되었다.,서울특별시 강남구 삼성로 555,37.5110348,127.0539644
밀파니,빵이 다양하고 맛있는 신상카페,500,02-406-0810,"밀파니, 송파 밀파니, 위레디저트카페, 위레베이커리카페, 위례 밀파니, 음식","송파구 거여동 위례에 위치한 2층 단독건물의 대형 베이커리 카페로, 다양하고 예쁘게 장식된 빵과 음료를 판매하고 있다. 대표 메뉴는 고구마 모양을 꼭 닮은 고구마 빵을 비롯해 인절미 쌀 크림빵 등 색다른 종류의 빵을 판매하고 있어 이용객이 늘어나고 있다. 의자나 테이블의 종류도 다양하여 골라서 이용할 수 있고, 2층 탁 트인 창가 자리나 야외 테라스에서는 도로와 공원을 바라보면서 빵과 음료를 즐길 수 있다.",서울특별시 송파구 위례서로 273,37.4891284,127.1424545
봉브라더스 본점,신논현역 부근 반려견들의 휴식공간,500,0507-1426-0889,"강남반려견카페, 반려견놀이터, 반려견카페, 봉브라더스, 음식, 테라스반려견카페","서울 강남구 논현동 건물 2층에 위치한 반려견 카페로 반려견 놀이방, 호텔, 미용 서비스를 이용하며 견주도 편안하게 휴식을 취할 수 있는 카페이다. 10Kg 미만 소형견만 입장 가능하며, 시바견, 불도그, 테리어종은 입장할 수 없다. (베들링턴테리어는 입장 가능). 야외 테라스가 있어서 반려견들이 자유롭게 뛰어놀 수 있으며, 반려견 간식과 용품, 장난감도 판매하고 있다.",서울특별시 강남구 강남대로118길 39,37.5073492,127.0262623
명인밥상,한정식 명인의 맛깔난 전복갈비찜,499,02-409-3355,"가락시장맛집, 명인밥상, 송파가족모임, 송파맛집, 송파맛집, 음식, 한정식맛집, 한정식맛집","명인밥상은 3호선 경찰병원역 4번 출구 팔각정어린이공원 인근에 있다. 매장 안은 대기 손님들을 위한 휴게 공간이 마련되어 있고 단체석이 준비되어 있어 가족 행사나 회사 모임을 할 수 있는 곳이다. 이 식당의 대표 메뉴는 한식 장인이 만든 전복갈비찜밥상, 제육구이밥상, 보리굴비밥상, 고등어구이밥상이 있다. 한정식에는 20여 가지 기본 반찬과 어린이를 위한 떡볶이와 콘 샐러드가 나온다. 한식 샐러드 바가 있어 모자라는 반찬은 셀프로 추가할 수 있다. 밥은 돌솥 밥으로 나와 따뜻한 숭늉과 누룽지를 먹을 수 있다. 정식에 나오는 대표 메뉴를 단품으로 추가해서 먹을 수 있다. 인근에 석촌호수, 유명테마놀이공원, 대형마트와 공원이 있어 연계 관광을 할 수 있다.",서울특별시 송파구 송이로 155,37.493316,127.125046
반려문화,애견을 좋아하는 모든 사람을 위한 공간,491,02-2088-3375,"개린이집, 반려문화, 애견미용, 애견운동장, 애견유치원, 애견카페, 애견호텔, 음식","반려문화는 서울 강남구 논현동에 위치한 종합 반려 문화센터로 반려견을 키우는 반려인뿐만 아니라 애견을 좋아하는 모든 사람이 이용할 수 있는 곳이다. 이곳은 1층에 애견 카페를 운영하고 2층은 애견 유치원, 호텔과 미용을 이용할 수 있다. 야외에는 50평대 운동장을 갖추고 있다.",서울특별시 강남구 언주로133길 23,37.5159375,127.0333032
팔당닭발 강남점,방송에 소개된 논현동 매콤한 닭발맛집,491,02-546-4686,"강남닭발, 강남오징어볶음, 강남팔당닭발, 매운닭발, 음식, 팔당닭발, 팔당닭발&오징어, 팔당닭발오징어","닭발을 좋아하는 사람들에겐 이미 잘 알려진 맛집으로, 국물 뼈 있는 닭발뿐만 아니라, 무뼈닭발, 닭발, 오징어 볶음 등 다양한 메뉴를 이용할 수 있다. 전지적 참견시점 53회, 굿모닝 대한민국 894회에 소개된 맛집으로, 동네 슈퍼마켓 느낌, 학교 매점 느낌을 받게 하는 인테리어로 구성되어 있다.",서울특별시 강남구 학동로45길 7,37.5167412,127.0377902
된장예술과술,한식요리 전문점,489,02-733-4516,"된장예술과술, 된장예술과술종각역점, 된장정식, 음식, 종로된장비빔밥, 종로맛집","서울 종로구 종각역에 위치한 된장예술과술은 소박한 맛과 멋을 자랑하는 한식 전문점이다.
개업 당시의 상호는 ''된장명가''였지만 된장 맛을 본 고객들이 ''된장 맛이 예술이야''라며 감탄하여 가게 이름을 ''된장 예술과 술''로 바꾸었다고 한다.
메뉴는 식사류, 안주류로 나뉘며 대표 메뉴는 두부가 들어가 있는 강된장에 부추, 상추 등의 야채와 밑반찬을 취향에 맞게 추가하여 비벼서 먹는 된장정식이다. 식사와 함께 곁들여도 좋은 다양한 주류도 판매하고 있다.",서울특별시 종로구 삼일대로15길 20,37.568922,126.9864022
